SKU,variantId,productHandle,status,currentQtyAtLocation,targetQty,deltaQty,currentPrice,targetPrice,currentCost,targetCost,currentBarcode,targetBarcode,action
2180,gid://shopify/ProductVariant/42665864593482,ph-perfect-connoisseur-part-a-1-gal,ACTIVE,14,,,30.89,,15.8,,0845268003437,0845268003437,REVIEW_DUPLICATE
2180,gid://shopify/ProductVariant/42665865052234,ph-perfect-connoisseur-part-b-1-lt,ACTIVE,14,,,30.89,,15.8,,0845268003437,0845268003437,REVIEW_DUPLICATE
2180,gid://shopify/ProductVariant/42665867378762,ph-perfect-connoisseur-part-b-1-gal,ACTIVE,14,,,30.89,,15.8,,0845268003437,0845268003437,REVIEW_DUPLICATE
2217,,,,,,,,,,,,0713757878104,SKIP_MISSING_IN_SHOPIFY
2279,gid://shopify/ProductVariant/42665814720586,12-max-fan-1709-cfm,DRAFT,0,,,562.58,,259.0,,0840470009977,0840470009977,NO_CHANGE
2298,,,,,,,,,,,,0692236034128,SKIP_MISSING_IN_SHOPIFY
2305,gid://shopify/ProductVariant/42665864003658,ona-fresh-linen-spray-8oz,ACTIVE,2,,,10.70,,4.97,,0624493111427,0624493111427,REVIEW_DUPLICATE
2305,gid://shopify/ProductVariant/42665865183306,ona-pro-spray-8oz,ACTIVE,2,,,10.70,,4.97,,0624493111427,0624493111427,REVIEW_DUPLICATE
2329,,,,,,,,,,,,0035355006407,SKIP_MISSING_IN_SHOPIFY
2335,,,,,,,,,,,,6911111111110585,SKIP_MISSING_IN_SHOPIFY
2181,,,,,,,,,,,,0845268003239,SKIP_MISSING_IN_SHOPIFY
2218,gid://shopify/ProductVariant/42665814884426,14-can-duct-premium-3-ply-ducting-w-clamps,ACTIVE,2,,,54.31,,25.0,,0840470005057,0840470005057,NO_CHANGE
2280,gid://shopify/ProductVariant/42665815244874,16-can-duct-3-ply-premium-ducting-w-clamps,DRAFT,1,,,86.90,,40.0,,0840470005071,0840470005071,NO_CHANGE
2299,gid://shopify/ProductVariant/42665860923466,liquid-ton-o-bud-1l,DRAFT,5,,,102.89,,54.67,,0692236032674,0692236032674,REVIEW_DUPLICATE
2299,gid://shopify/ProductVariant/42665860956234,liquid-ton-o-bud-250ml,DRAFT,5,,,102.89,,54.67,,0692236032674,0692236032674,REVIEW_DUPLICATE
2299,gid://shopify/ProductVariant/42665861054538,liquid-ton-o-bud-6-gal,DRAFT,5,,,102.89,,54.67,,0692236032674,0692236032674,REVIEW_DUPLICATE
2299,gid://shopify/ProductVariant/42665861087306,liquid-ton-o-bud-500ml,DRAFT,5,,,102.89,,54.67,,0692236032674,0692236032674,REVIEW_DUPLICATE
2299,gid://shopify/ProductVariant/42665861120074,liquid-ton-o-bud-4l,DRAFT,5,,,102.89,,54.67,,0692236032674,0692236032674,REVIEW_DUPLICATE
2306,gid://shopify/ProductVariant/42678800023626,vitamino-amino-acid-supplement-advanced-plant-growth,ACTIVE,0,,,75.65,,34.1,,0765462016364,0765462016364,NO_CHANGE
2310,,,,,,,,,,,,5025644812678,SKIP_MISSING_IN_SHOPIFY
2182,,,,,,,,,,,,0845268003482,SKIP_MISSING_IN_SHOPIFY
2219,,,,,,,,,,,,0840470002186,SKIP_MISSING_IN_SHOPIFY
2281,gid://shopify/ProductVariant/42665817309258,18-can-duct-3-ply-premium-ducting-w-clamps,DRAFT,1,,,108.64,,50.0,,0840470005088,0840470005088,NO_CHANGE
2300,gid://shopify/ProductVariant/42665860530250,liquid-carbo-blast-500ml,DRAFT,4,,,119.99,,47.45,,0692236032810,0692236032810,REVIEW_DUPLICATE
2300,gid://shopify/ProductVariant/42665860628554,liquid-carbo-blast-1l,DRAFT,4,,,119.99,,47.45,,0692236032810,0692236032810,REVIEW_DUPLICATE
2307,gid://shopify/ProductVariant/42694142787658,vitamino,ACTIVE,7,,,30.59,,14.1,,0765462021368,0765462021368,NO_CHANGE
2311,,,,,,,,,,,,0659627011076,SKIP_MISSING_IN_SHOPIFY
2333,gid://shopify/ProductVariant/42665842638922,bypass-hand-shears,ACTIVE,22,,,17.95,,6.95,,0035355048308,0035355048308,NO_CHANGE
2282,,,,,,,,,,,,0692236162050,SKIP_MISSING_IN_SHOPIFY
2312,,,,,,,,,,,,0659627011038,SKIP_MISSING_IN_SHOPIFY
2334,,,,,,,,,,,,0035355031102,SKIP_MISSING_IN_SHOPIFY
2344,,,,,,,,,,,,0188716000153,SKIP_MISSING_IN_SHOPIFY
2386,,,,,,,,,,,,0713757877503,SKIP_MISSING_IN_SHOPIFY
2284,,,,,,,,,,,,0692236030922,SKIP_MISSING_IN_SHOPIFY
2314,,,,,,,,,,,,0659627003101,SKIP_MISSING_IN_SHOPIFY
2349,gid://shopify/ProductVariant/42665855975498,gaia-mania-gallon,DRAFT,6,,,51.32,,25.0,,0812863010085,0812863010085,NO_CHANGE
2376,gid://shopify/ProductVariant/42665864233034,pegasus-potion-quart,DRAFT,32,,,15.40,,7.5,,0812863010535,0812863010535,NO_CHANGE
2380,,,,,,,,,,,,0713757877800,SKIP_MISSING_IN_SHOPIFY
2387,,,,,,,,,,,,0728028228748,SKIP_MISSING_IN_SHOPIFY
2391,,,,,,,,,,,,6911111646456,SKIP_MISSING_IN_SHOPIFY
2394,,,,,,,,,,,,0691116879230,SKIP_MISSING_IN_SHOPIFY
2285,,,,,,,,,,,,0692236030939,SKIP_MISSING_IN_SHOPIFY
2350,gid://shopify/ProductVariant/42665853550666,gaia-mania-2-5-gallon,DRAFT,5,,,102.64,,50.0,,0812863010108,0812863010108,NO_CHANGE
2377,gid://shopify/ProductVariant/42665864265802,pegasus-potion-gallon,DRAFT,6,,,46.19,,22.5,,0812863010542,0812863010542,NO_CHANGE
2388,,,,,,,,,,,,0793094054607,SKIP_MISSING_IN_SHOPIFY
2286,,,,,,,,,,,,0692236034098,SKIP_MISSING_IN_SHOPIFY
2316,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2351,gid://shopify/ProductVariant/42665862168650,medusas-magic-quart,DRAFT,19,,,15.40,,7.5,,0812863010023,0812863010023,NO_CHANGE
2382,,,,,,,,,,,,6911111654654,SKIP_MISSING_IN_SHOPIFY
2393,,,,,,,,,,,,0847127003909,SKIP_MISSING_IN_SHOPIFY
2396,,,,,,,,,,,,69111164654654,SKIP_MISSING_IN_SHOPIFY
2404,,,,,,,,,,,,6911116565665,SKIP_MISSING_IN_SHOPIFY
2287,,,,,,,,,,,,0692236034104,SKIP_MISSING_IN_SHOPIFY
2317,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2352,gid://shopify/ProductVariant/42665862266954,medusas-magic-gallon,DRAFT,12,,,46.19,,22.5,,0812863010030,0812863010030,NO_CHANGE
2397,,,,,,,,,,,,0084305387530,SKIP_MISSING_IN_SHOPIFY
2400,gid://shopify/ProductVariant/42665866461258,ph-up-dry-16-lb,DRAFT,0,,,63.05,,32.26,,0793094015271,0793094015271,REVIEW_DUPLICATE
2400,gid://shopify/ProductVariant/42665867280458,ph-up-dry-1-5-lb,DRAFT,0,,,63.05,,32.26,,0793094015271,0793094015271,REVIEW_DUPLICATE
2408,gid://shopify/ProductVariant/42665850896458,equinox-gallon,DRAFT,9,,,61.70,,30.85,,0692222266441,0692222266441,NO_CHANGE
2430,,,,,,,,,,,,0713757541534,SKIP_MISSING_IN_SHOPIFY
2353,gid://shopify/ProductVariant/42665862234186,medusas-magic-2-5-gallon,DRAFT,10,,,92.37,,45.0,,0812863010103,0812863010103,NO_CHANGE
2384,,,,,,,,,,,,0694444656239,SKIP_MISSING_IN_SHOPIFY
2398,gid://shopify/ProductVariant/42665821634634,4-76-gallon-bucket-no-handle,ACTIVE,81,,,11.99,,4.95,,0084305355577,0084305355577,NO_CHANGE
2401,,,,,,,,,,,,0666884701619,SKIP_MISSING_IN_SHOPIFY
2409,,,,,,,,,,,,0692222679798,SKIP_MISSING_IN_SHOPIFY
2289,,,,,,,,,,,,0692236032698,SKIP_MISSING_IN_SHOPIFY
2319,,,,,,,,,,,,0080359080328,SKIP_MISSING_IN_SHOPIFY
2354,,,,,,,,,,,,0812863010184,SKIP_MISSING_IN_SHOPIFY
2402,,,,,,,,,,,,0666884701633,SKIP_MISSING_IN_SHOPIFY
2410,gid://shopify/ProductVariant/42665849454666,equinox-2-5-gallon,DRAFT,5,,,120.70,,60.35,,0691222264645,0691222264645,NO_CHANGE
2439,,,,,,,,,,,,0840470001844,SKIP_MISSING_IN_SHOPIFY
2442,,,,,,,,,,,,0953229001214,SKIP_MISSING_IN_SHOPIFY
2290,,,,,,,,,,,,0692236032704,SKIP_MISSING_IN_SHOPIFY
2320,,,,,,,,,,,,0803590810048,SKIP_MISSING_IN_SHOPIFY
2355,,,,,,,,,,,,0812863010191,SKIP_MISSING_IN_SHOPIFY
2403,,,,,,,,,,,,0666884701657,SKIP_MISSING_IN_SHOPIFY
2444,,,,,,,,,,,,0840470000366,SKIP_MISSING_IN_SHOPIFY
2446,gid://shopify/ProductVariant/42665844211786,bioroot-1-qt,ACTIVE,39,,,22.44,,12.0,,0659627000018,0659627000018,REVIEW_DUPLICATE
2446,gid://shopify/ProductVariant/42665858400330,hydrodynamics-ionic-grow-3-1-5-premium-plant-nutrient-qt,DRAFT,39,,,22.44,,12.0,,0659627000018,0659627000018,REVIEW_DUPLICATE
2291,,,,,,,,,,,,0692236032711,SKIP_MISSING_IN_SHOPIFY
2321,,,,,,,,,,,,0691111167976,SKIP_MISSING_IN_SHOPIFY
2356,,,,,,,,,,,,0812863010207,SKIP_MISSING_IN_SHOPIFY
2412,,,,,,,,,,,,0692222646465,SKIP_MISSING_IN_SHOPIFY
2434,,,,,,,,,,,,0953229001221,SKIP_MISSING_IN_SHOPIFY
2441,gid://shopify/ProductVariant/42665862430794,mighty-bomb-32-oz-bottle-rtu-16-cs,ACTIVE,49,,,25.42,,13.0,,0045635032019,0045635032019,NO_CHANGE
2447,gid://shopify/ProductVariant/42665859579978,ionic-pk-boost-0-5-6-premium-plant-nutrient-qt,DRAFT,32,,,22.44,,12.0,,0659627000179,0659627000179,NO_CHANGE
2292,,,,,,,,,,,,0692236032803,SKIP_MISSING_IN_SHOPIFY
2322,,,,,,,,,,,,0692236090957,SKIP_MISSING_IN_SHOPIFY
2357,gid://shopify/ProductVariant/42665854500938,herculean-harvest-quart,DRAFT,0,,,12.32,,6.0,,0812863010283,0812863010283,NO_CHANGE
2481,,,,,,,,,,,,0840470000465,SKIP_MISSING_IN_SHOPIFY
2484,,,,,,,,,,,,0659627002074,SKIP_MISSING_IN_SHOPIFY
2293,,,,,,,,,,,,0692236032889,SKIP_MISSING_IN_SHOPIFY
2358,gid://shopify/ProductVariant/42665855221834,herculean-harvest-gallon,DRAFT,4,,,38.99,,18.0,,0812863010290,0812863010290,NO_CHANGE
2414,,,,,,,,,,,,0692222265656,SKIP_MISSING_IN_SHOPIFY
2449,gid://shopify/ProductVariant/42665858170954,hydrodynamics-ionic-grow-3-1-5-premium-plant-nutrient-2-5-gallon,DRAFT,15,,,56.10,,26.0,,0659627000025,0659627000025,REVIEW_DUPLICATE
2449,gid://shopify/ProductVariant/42665858236490,hydrodynamics-ionic-grow-3-1-5-premium-plant-nutrient-gallon,DRAFT,15,,,56.10,,26.0,,0659627000025,0659627000025,REVIEW_DUPLICATE
2482,,,,,,,,,,,,0840470000458,SKIP_MISSING_IN_SHOPIFY
2294,,,,,,,,,,,,0692236032896,SKIP_MISSING_IN_SHOPIFY
2324,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2359,gid://shopify/ProductVariant/42665854468170,herculean-harvest-2-5-gallon,DRAFT,5,,,76.98,,37.5,,0812863010306,0812863010306,NO_CHANGE
2415,gid://shopify/ProductVariant/42665851781194,flavor-ful-1-qt,DRAFT,40,,,26.84,,13.5,,0692222656563,0692222656563,REVIEW_DUPLICATE
2415,gid://shopify/ProductVariant/42665870917706,ruby-ful-quart,DRAFT,40,,,26.84,,13.5,,0692222656563,0692222656563,REVIEW_DUPLICATE
2450,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2486,,,,,,,,,,,,0953229001030,SKIP_MISSING_IN_SHOPIFY
2491,,,,,,,,,,,,9781604693140,SKIP_MISSING_IN_SHOPIFY
2492,,,,,,,,,,,,0692236000710,SKIP_MISSING_IN_SHOPIFY
2295,gid://shopify/ProductVariant/42665814655050,12-x-18-x-3-storage-bag-ziploc,ACTIVE,57,,,2.06,,0.94,,0840470001813,0840470001813,REVIEW_DUPLICATE
2295,gid://shopify/ProductVariant/42665817374794,22-5-x-18-storage-bag,ACTIVE,57,,,2.06,,0.94,,0840470001813,0840470001813,REVIEW_DUPLICATE
2360,gid://shopify/ProductVariant/42665843392586,bloom-khaos-quart,DRAFT,19,,,41.06,,20.0,,0812863010634,0812863010634,NO_CHANGE
2416,gid://shopify/ProductVariant/42665873080394,summer-quart,DRAFT,29,,,21.48,,10.74,,0692226260650,0692226260650,NO_CHANGE
2451,gid://shopify/ProductVariant/42665857286218,ionic-bloom-3-2-6-premium-plant-nutrient-2-5-gallon,DRAFT,4,,,56.10,,26.0,,0659627000063,0659627000063,REVIEW_DUPLICATE
2451,gid://shopify/ProductVariant/42665858957386,ionic-bloom-3-2-6-premium-plant-nutrient-gallon,DRAFT,4,,,56.10,,26.0,,0659627000063,0659627000063,REVIEW_DUPLICATE
2326,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2361,gid://shopify/ProductVariant/42665842180170,bloom-khaos-gallon,DRAFT,4,,,123.17,,60.0,,0812863010641,0812863010641,NO_CHANGE
2417,gid://shopify/ProductVariant/42665873014858,summer-gallon,DRAFT,11,,,61.70,,30.85,,6922223535356,6922223535356,NO_CHANGE
2452,gid://shopify/ProductVariant/42665858269258,ionic-coco-grow-soil-hydro-qt,DRAFT,37,,,22.44,,12.0,,0659627000254,0659627000254,NO_CHANGE
2488,,,,,,,,,,,,0624493122072,SKIP_MISSING_IN_SHOPIFY
2494,,,,,,,,,,,,0628836162008,SKIP_MISSING_IN_SHOPIFY
2501,,,,,,,,,,,,6911111676565,SKIP_MISSING_IN_SHOPIFY
2362,gid://shopify/ProductVariant/42665838510154,athenas-aminas-quart,DRAFT,13,,,14.66,,7.5,,0812863010139,0812863010139,NO_CHANGE
2418,gid://shopify/ProductVariant/42665874980938,spring-gallon,DRAFT,18,,,61.70,,30.85,,0692222232620,0692222232620,NO_CHANGE
2453,gid://shopify/ProductVariant/42665859022922,ionic-coco-bloom-soil-hydro-qt,DRAFT,27,,,22.44,,12.0,,0659627000292,0659627000292,NO_CHANGE
2489,,,,,,,,,,,,0624493123079,SKIP_MISSING_IN_SHOPIFY
2495,,,,,,,,,,,,0692236090995,SKIP_MISSING_IN_SHOPIFY
2503,,,,,,,,,,,,0953229001238,SKIP_MISSING_IN_SHOPIFY
2165,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2169,gid://shopify/ProductVariant/42665866068042,ph-perfect-sensi-grow-part-b-1-gal,DRAFT,19,,,18.46,,9.19,,0845268003017,0845268003017,REVIEW_DUPLICATE
2169,gid://shopify/ProductVariant/42665866428490,ph-perfect-sensi-grow-part-a-1-gal,DRAFT,19,,,18.46,,9.19,,0845268003017,0845268003017,REVIEW_DUPLICATE
2169,gid://shopify/ProductVariant/42665866690634,ph-perfect-sensi-grow-part-b-1-lt,ACTIVE,19,,,18.46,,9.19,,0845268003017,0845268003017,REVIEW_DUPLICATE
2169,gid://shopify/ProductVariant/42665867345994,ph-perfect-sensi-grow-part-a-1-lt,ACTIVE,19,,,18.46,,9.19,,0845268003017,0845268003017,REVIEW_DUPLICATE
2196,,,,,,,,,,,,0045744151045,SKIP_MISSING_IN_SHOPIFY
2199,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
1990,,,,,,,,,,,,6911110352732,SKIP_MISSING_IN_SHOPIFY
2170,,,,,,,,,,,,0845268003116,SKIP_MISSING_IN_SHOPIFY
2200,,,,,,,,,,,,691111111110054,SKIP_MISSING_IN_SHOPIFY
2220,,,,,,,,,,,,0713757878203,SKIP_MISSING_IN_SHOPIFY
2171,,,,,,,,,,,,0845268003949,SKIP_MISSING_IN_SHOPIFY
2201,,,,,,,,,,,,0691111164639,SKIP_MISSING_IN_SHOPIFY
2222,,,,,,,,,,,,0691111065605,SKIP_MISSING_IN_SHOPIFY
2232,,,,,,,,,,,,0793094017527,SKIP_MISSING_IN_SHOPIFY
2172,,,,,,,,,,,,0845268002980,SKIP_MISSING_IN_SHOPIFY
2191,,,,,,,,,,,,0736211919458,SKIP_MISSING_IN_SHOPIFY
2202,,,,,,,,,,,,6911111000077,SKIP_MISSING_IN_SHOPIFY
2228,,,,,,,,,,,,0691111606056,SKIP_MISSING_IN_SHOPIFY
2233,gid://shopify/ProductVariant/42665853222986,floranectar-natural-sugar-1-gal,DRAFT,7,,,62.99,,29.4,,0793094017534,0793094017534,NO_CHANGE
2234,,,,,,,,,,,,69111197905545,SKIP_MISSING_IN_SHOPIFY
2173,,,,,,,,,,,,0845268003062,SKIP_MISSING_IN_SHOPIFY
2192,,,,,,,,,,,,0794504462104,SKIP_MISSING_IN_SHOPIFY
2237,,,,,,,,,,,,0037321002536,SKIP_MISSING_IN_SHOPIFY
2239,,,,,,,,,,,,0063881062208,SKIP_MISSING_IN_SHOPIFY
2240,,,,,,,,,,,,0069111646569,SKIP_MISSING_IN_SHOPIFY
2174,,,,,,,,,,,,0845268003130,SKIP_MISSING_IN_SHOPIFY
2241,gid://shopify/ProductVariant/42665869803594,rapid-start-1-pt,DRAFT,11,,,151.95,,71.65,,0793094017039,0793094017039,REVIEW_DUPLICATE
2241,gid://shopify/ProductVariant/42665869836362,rapid-start-1-qt,DRAFT,11,,,151.95,,71.65,,0793094017039,0793094017039,REVIEW_DUPLICATE
2248,,,,,,,,,,,,0711320201359,SKIP_MISSING_IN_SHOPIFY
2253,gid://shopify/ProductVariant/42665842999370,biothrive-bloom-6-gal,DRAFT,2,,,260.95,,112.5,,0793094051354,0793094051354,NO_CHANGE
2175,,,,,,,,,,,,0845268003956,SKIP_MISSING_IN_SHOPIFY
2242,,,,,,,,,,,,0691111646520,SKIP_MISSING_IN_SHOPIFY
2247,,,,,,,,,,,,0870883005566,SKIP_MISSING_IN_SHOPIFY
2563,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2577,gid://shopify/ProductVariant/42665833857098,8-in-hose-clamps,DRAFT,0,,,11.68,,6.43,,0847127001660,0847127001660,NO_CHANGE
2592,,,,,,,,,,,,0847127003923,SKIP_MISSING_IN_SHOPIFY
2595,,,,,,,,,,,,0849969000153,SKIP_MISSING_IN_SHOPIFY
2365,gid://shopify/ProductVariant/42665846145098,demeters-destiny-gallon,DRAFT,6,,,58.65,,30.0,,0812863010344,0812863010344,NO_CHANGE
2425,gid://shopify/ProductVariant/42665843097674,bioweed-1-qt,DRAFT,11,,,67.08,,33.53,,0692222267545,0692222267545,REVIEW_DUPLICATE
2425,gid://shopify/ProductVariant/42665844080714,biomarine-1-qt,DRAFT,11,,,67.08,,33.53,,0692222267545,0692222267545,REVIEW_DUPLICATE
2425,gid://shopify/ProductVariant/42665847259210,decision-quart,DRAFT,11,,,67.08,,33.53,,0692222267545,0692222267545,REVIEW_DUPLICATE
2564,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2366,gid://shopify/ProductVariant/42665837199434,aphrodites-extraction-quart,DRAFT,8,,,22.58,,11.0,,0812863010382,0812863010382,NO_CHANGE
2565,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2586,,,,,,,,,,,,0047127006454,SKIP_MISSING_IN_SHOPIFY
2601,,,,,,,,,,,,0870883009250,SKIP_MISSING_IN_SHOPIFY
2367,gid://shopify/ProductVariant/42665837166666,aphrodites-extraction-gallon,DRAFT,3,,,61.58,,30.0,,0812863010399,0812863010399,NO_CHANGE
2539,gid://shopify/ProductVariant/42665865642058,plagron-terra-grow-gallon,DRAFT,27,,,19.00,,10.52,,8718104121492,8718104121492,REVIEW_DUPLICATE
2539,gid://shopify/ProductVariant/42665866756170,plagron-terra-grow-qt,DRAFT,27,,,19.00,,10.52,,8718104121492,8718104121492,REVIEW_DUPLICATE
2566,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2610,,,,,,,,,,,,0847127002575,SKIP_MISSING_IN_SHOPIFY
2368,gid://shopify/ProductVariant/42665858859082,hygeias-hydration-quart,DRAFT,4,,,15.40,,7.5,,0812863010481,0812863010481,NO_CHANGE
2428,gid://shopify/ProductVariant/42665846997066,decision-gallon,DRAFT,13,,,203.88,,101.94,,6922222605605,6922222605605,NO_CHANGE
2540,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2588,,,,,,,,,,,,0047127006461,SKIP_MISSING_IN_SHOPIFY
2603,,,,,,,,,,,,0870883009274,SKIP_MISSING_IN_SHOPIFY
2611,,,,,,,,,,,,0847127002568,SKIP_MISSING_IN_SHOPIFY
2369,gid://shopify/ProductVariant/42665858891850,hygeias-hydration-gallon,DRAFT,8,,,46.19,,22.5,,0812863010498,0812863010498,NO_CHANGE
2429,,,,,,,,,,,,9780932551191,SKIP_MISSING_IN_SHOPIFY
2541,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2612,,,,,,,,,,,,0046677415211,SKIP_MISSING_IN_SHOPIFY
374,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2370,gid://shopify/ProductVariant/42665862365258,mega-morpheus-quart,DRAFT,11,,,15.40,,7.5,,0812863010238,0812863010238,NO_CHANGE
2542,,,,,,,,,,,,8718104121522,SKIP_MISSING_IN_SHOPIFY
2569,gid://shopify/ProductVariant/42665866002506,plagron-power-roots-liter,DRAFT,7,,,93.45,,42.28,,8718104122536,8718104122536,NO_CHANGE
375,gid://shopify/ProductVariant/42665874391114,subculture-m-200gm-bag,ACTIVE,6,,,18.98,,6.9,,0793094015868,0793094015868,NO_CHANGE
,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2623,gid://shopify/ProductVariant/42668914868298,uno-2-speed-controlled-in-line-blowers,ACTIVE,2,,,215.00,,104.95,,0696859061479,0696859061479,NO_CHANGE
2640,,,,,,,,,,,,4050300468471,SKIP_MISSING_IN_SHOPIFY
2641,,,,,,,,,,,,0757900000981,SKIP_MISSING_IN_SHOPIFY
2371,gid://shopify/ProductVariant/42665862135882,mega-morpheus-gallon,DRAFT,4,,,46.19,,22.5,,0812863010245,0812863010245,NO_CHANGE
2543,gid://shopify/ProductVariant/42665865543754,plagron-terra-bloom-qt,DRAFT,24,,,19.00,,10.52,,8718104121751,8718104121751,NO_CHANGE
2570,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2642,,,,,,,,,,,,0757900000974,SKIP_MISSING_IN_SHOPIFY
2645,,,,,,,,,,,,0639125666206,SKIP_MISSING_IN_SHOPIFY
2649,gid://shopify/ProductVariant/42665851289674,eye-hortilux-e-start-metal-halide-lamps-2,DRAFT,46,,,10.95,,3.0,,0927992183022,0927992183022,REVIEW_DUPLICATE
2649,gid://shopify/ProductVariant/42665868066890,plantmax-dual-arc-tube-lamps-2,ACTIVE,46,,,10.95,,3.0,,0927992183022,0927992183022,REVIEW_DUPLICATE
2651,,,,,,,,,,,,111111122222222,SKIP_MISSING_IN_SHOPIFY
2372,,,,,,,,,,,,0812863010733,SKIP_MISSING_IN_SHOPIFY
2544,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2625,gid://shopify/ProductVariant/42668914835530,uno-2-speed-controlled-in-line-blowers,ACTIVE,5,,,166.13,,81.0,,0696859061462,0696859061462,NO_CHANGE
2646,gid://shopify/ProductVariant/42665849323594,e-papillon-600-watt-240v-w-lamp-2,ACTIVE,4,,,139.00,,79.5,,0639125578219,0639125578219,NO_CHANGE
2650,,,,,,,,,,,,0816140010058,SKIP_MISSING_IN_SHOPIFY
2653,,,,,,,,,,,,0050428444627,SKIP_MISSING_IN_SHOPIFY
2373,gid://shopify/ProductVariant/42678787899466,tritan-s-trawl-gallon-organic-bloom-booster-nectar-for-the-gods-fishbone-meal,ACTIVE,0,,,36.95,,18.0,,0812863010740,0812863010740,NO_CHANGE
2545,,,,,,,,,,,,8718104121782,SKIP_MISSING_IN_SHOPIFY
2572,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2626,gid://shopify/ProductVariant/42668914802762,uno-2-speed-controlled-in-line-blowers,ACTIVE,2,,,128.75,,61.0,,0696859061431,0696859061431,NO_CHANGE
2644,,,,,,,,,,,,0736211919656,SKIP_MISSING_IN_SHOPIFY
2647,,,,,,,,,,,,0639125900706,SKIP_MISSING_IN_SHOPIFY
2654,,,,,,,,,,,,0077890273890,SKIP_MISSING_IN_SHOPIFY
2658,gid://shopify/ProductVariant/42665850044490,eye-hortilux-e-start-metal-halide-1000watt,ACTIVE,4,,,94.95,,49.0,,0639125516280,0639125516280,REVIEW_DUPLICATE
2658,gid://shopify/ProductVariant/42665855057994,hortilux-1000-w-blue-daylight-metal-halide,ACTIVE,4,,,94.95,,49.0,,0639125516280,0639125516280,REVIEW_DUPLICATE
2658,gid://shopify/ProductVariant/42665867935818,plantmax-super-metal-halide,ACTIVE,4,,,94.95,,49.0,,0639125516280,0639125516280,REVIEW_DUPLICATE
2546,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2627,gid://shopify/ProductVariant/42668914769994,uno-2-speed-controlled-in-line-blowers,ACTIVE,6,,,102.59,,49.95,,0696859061448,0696859061448,NO_CHANGE
2648,,,,,,,,,,,,0000011111111,SKIP_MISSING_IN_SHOPIFY
2655,,,,,,,,,,,,0649906580669,SKIP_MISSING_IN_SHOPIFY
2659,gid://shopify/ProductVariant/42665866330186,pk-apatite-gal,DRAFT,0,,,321.00,,147.66,,0077890359198,0077890359198,REVIEW_DUPLICATE
2659,gid://shopify/ProductVariant/42665867411530,pk-apatite-2-5-gal,DRAFT,0,,,321.00,,147.66,,0077890359198,0077890359198,REVIEW_DUPLICATE
2659,gid://shopify/ProductVariant/42665867771978,pk-apatite-qt,DRAFT,0,,,321.00,,147.66,,0077890359198,0077890359198,REVIEW_DUPLICATE
2664,,,,,,,,,,,,0793094018029,SKIP_MISSING_IN_SHOPIFY
2668,,,,,,,,,,,,0840470001240,SKIP_MISSING_IN_SHOPIFY
2547,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2662,,,,,,,,,,,,0659627000186,SKIP_MISSING_IN_SHOPIFY
2665,,,,,,,,,,,,0793094018036,SKIP_MISSING_IN_SHOPIFY
2669,,,,,,,,,,,,0840470001257,SKIP_MISSING_IN_SHOPIFY
2724,,,,,,,,,,,,0696859061752,SKIP_MISSING_IN_SHOPIFY
2726,,,,,,,,,,,,0845268002812,SKIP_MISSING_IN_SHOPIFY
2735,,,,,,,,,,,,0793094032629,SKIP_MISSING_IN_SHOPIFY
2739,,,,,,,,,,,,0793094032834,SKIP_MISSING_IN_SHOPIFY
2746,,,,,,,,,,,,,SKIP_MISSING_IN_SHOPIFY
2666,,,,,,,,,,,,0793094015820,SKIP_MISSING_IN_SHOPIFY
2673,gid://shopify/ProductVariant/42665860071498,lightning-start-gallon,DRAFT,2,,,225.00,,,,4545454564564646,4545454564564646,REVIEW_DUPLICATE
2673,gid://shopify/ProductVariant/42665860005962,lightning-start-2-5-gallon,DRAFT,2,,,225.00,,,,4545454564564646,4545454564564646,REVIEW_DUPLICATE
2688,,,,,,,,,,,,0851996004103,SKIP_MISSING_IN_SHOPIFY
2696,,,,,,,,,,,,0070048017438,SKIP_MISSING_IN_SHOPIFY
2697,,,,,,,,,,,,0840470000625,SKIP_MISSING_IN_SHOPIFY
