product_id,product_handle,product_title,product_status,product_vendor,product_type,variant_id,variant_title,sku,barcode,price,compare_at_price,cost_amount,cost_currency,inv_total_all_locations,inv_at_target_location,inv_detail_json
gid://shopify/Product/8047614427210,com-100-waterproof-ec-tds-temp-combo-meter,COM-100: Waterproof EC / TDS / Temp Combo Meter,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694118801482,COM-100: Waterproof EC / TDS / Temp Combo Meter,hmh00973,,74.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614459978,ph-200-waterproof-ph-meter,PH-200: Waterproof pH Meter,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694118834250,PH-200: Waterproof pH Meter,hmh00974,,99.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119030858,pH-Up 8 oz,hmh00979,,7.54,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119063626,pH-Up 1 qt,hmh00980,,11.39,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119096394,pH-Up 1 gal,hmh00981,,26.90,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119129162,pH Up Dry 1.5 lb,hmh00982,,10.76,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119161930,pH Up Dry 16 lb,hmh00984,,64.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119194698,pH Down 8 oz.,hmh00985,,7.91,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119227466,pH Down 1 qt,hmh00986,,11.39,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119260234,pH Down 1 gal,hmh00987,,28.39,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119293002,pH Down Dry 1.5 lb,hmh00988,,10.76,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119325770,pH 4.01 Calibration Solution 8 oz.,hmh00989,,8.66,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119358538,pH 4.01 Calibration Solution qt.,hmh00990,,22.69,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119391306,pH 7.0 Calibration Solution 8 oz.,hmh00991,,7.96,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119424074,pH 7.0 Calibration Solution qt.,hmh00992,,22.69,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119456842,1500 ppm Calibration Solution 8 oz.,hmh00993,,8.66,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119489610,pH Test Kit 1 oz,hmh00995,,7.96,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614558282,ph-calibration-solutions,PH / Calibration Solutions,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119522378,pH Test indicator 8 oz,hmh00996,,10.76,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614623818,control-wizard-accurate-ph3,Control Wizard Accurate pH3,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119587914,Control Wizard Accurate Handheld pH3 Meter,hmh00977,,64.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614623818,control-wizard-accurate-ph3,Control Wizard Accurate pH3,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119620682,Replacemnt probe for Control Wizard Accurate pH3 Meter,hmh00978,,34.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614656586,philips-lighting,Philips Lighting,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119653450,430 Sodium Son-Agro 54000 lumens,hmh00854,,89.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614656586,philips-lighting,Philips Lighting,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119686218,1000 W HPS Alto Agrolite XT 140000 lumens,hmh00855,,99.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119718986,"Pulse Start Metal Halide 7,000K for Vegative Growth",hmh00856,,59.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119751754,"Pulse Start Metal Halide 10,000K for Final Flowering",hmh00858,,59.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119784522,"Pulse Start Metal Halide 10,000K for Final Flowering-hmh01728",hmh01728,,59.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119817290,"Pulse Start M.H.600W. 3,000K for Flowering Growth",hmh00860,,79.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119850058,"Pulse Start M.H.600W. 3,000K for Flowering Growth-hmh01726",hmh01726,,79.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119882826,"Pulse Start M.H.600W. 3,000K for Flowering Growth-hmh01727",hmh01727,,79.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119915594,"Pulse Start M.H.1000W. 10,000K for Final Flowering",hmh00864,,99.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119948362,"Pulse Start M.H.1000W. 3,000K for Flowering Growth",hmh00863,,99.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694119981130,"Pulse Start M.H.1000W. 7,000K for Vegative Growth",hmh00862,,99.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120013898,"Pulse Start M.H.600W. 10,000K for Final Flowering",hmh00861,,79.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614689354,plantmax-pulse-start-metal-halide-lamps,Plantmax Pulse Start Metal Halide Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120046666,"Pulse Start M.H.600W. 7,000K for Vegative Growth",hmh00859,,79.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614722122,badboy-ho-triphosphor-lamps,BADBOY HO Triphosphor Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120079434,BadBoy HO T-5 Triphosphor Bloom 54W 2900K,hmh01709,,15.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614722122,badboy-ho-triphosphor-lamps,BADBOY HO Triphosphor Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120112202,"BadBoy HO T-5 4 ft Triphosphor Grow 54 W, 6500 K",hmh01730,,15.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614722122,badboy-ho-triphosphor-lamps,BADBOY HO Triphosphor Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120144970,8 Pack of BadBoy HO T-5 4 ft Triphosphor Bloom,hmh01731,,96.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614722122,badboy-ho-triphosphor-lamps,BADBOY HO Triphosphor Lamps,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120177738,"BADBOY HO T-5 4 ft Triphosphor Bloom 54 W, 2900 K",hmh00524,,15.98,16.99,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614754890,plantmax-super-high-pressure-sodium,Plantmax SUPER High Pressure Sodium,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120210506,"Plantmax 150W. HPS High Output 16,000 lumens",hmh01123,,19.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614754890,plantmax-super-high-pressure-sodium,Plantmax SUPER High Pressure Sodium,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120243274,"Plantmax 250W. HPS High Output 29,000 lumens",hmh00870,,29.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614754890,plantmax-super-high-pressure-sodium,Plantmax SUPER High Pressure Sodium,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120276042,"Plantmax 400W. HPS High Output 50,000 lumens",hmh00871,,29.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614754890,plantmax-super-high-pressure-sodium,Plantmax SUPER High Pressure Sodium,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120308810,"Plantmax 430W. HPS High Output 58,000 lumens",hmh00872,,39.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614754890,plantmax-super-high-pressure-sodium,Plantmax SUPER High Pressure Sodium,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120341578,"Plantmax 600W. HPS High Output 90,000 lumens",hmh00873,,79.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614754890,plantmax-super-high-pressure-sodium,Plantmax SUPER High Pressure Sodium,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120374346,"Plantmax 750W. HPS High Output 106,000 lumens",hmh01124,,79.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614820426,plantmax-hps-conversion-mh-ballast,Plantmax HPS Conversion (MH Ballast),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120505418,"Plantmax 220W. HPS Conversion 25,000 lumens",hmh00875,,39.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614820426,plantmax-hps-conversion-mh-ballast,Plantmax HPS Conversion (MH Ballast),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120538186,"Plantmax 360W. HPS Conversion 45,000 lumens",hmh00876,,39.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614820426,plantmax-hps-conversion-mh-ballast,Plantmax HPS Conversion (MH Ballast),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120570954,"Plantmax 940W. HPS Conversion 130,000 lumens",hmh01125,,39.95,89.95,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614853194,plantmax-mh-conversion-hps-ballast,Plantmax MH Conversion (HPS Ballast),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120603722,Plantmax 250W. MH Conversion,hmh01188,,39.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614853194,plantmax-mh-conversion-hps-ballast,Plantmax MH Conversion (HPS Ballast),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120636490,"Plantmax 400W. MH Conversion 36,000 lumens",hmh00877,,39.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614853194,plantmax-mh-conversion-hps-ballast,Plantmax MH Conversion (HPS Ballast),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120669258,"Plantmax 600W. MH Conversion 57,000 lumens",hmh00878,,39.95,89.95,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614853194,plantmax-mh-conversion-hps-ballast,Plantmax MH Conversion (HPS Ballast),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120702026,"Plantmax 1000W. MH Conversion 110,000 lumens",hmh00879,,39.95,89.95,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614885962,vegetative-hps-ballast,VEGETATIVE - HPS Ballast,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120734794,"SolarMax 400W. MHT veg/Conversion w/32,000 Lumens",hmh00887,,39.00,115.95,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614885962,vegetative-hps-ballast,VEGETATIVE - HPS Ballast,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120767562,"SolarMax 600W. MHT veg/Conversion w/ 55,000 Lumens",hmh00888,,129.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614885962,vegetative-hps-ballast,VEGETATIVE - HPS Ballast,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120800330,"SolarMax 1000W. MHT veg/Conversion w/ 90,000 Lumens",hmh00889,,135.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614918730,vegetative-mh-ballast,VEGETATIVE - MH Ballast,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120833098,"SolarMax 400W. MHT Metal Halide Veg. 32,000 Lumens",hmh00890,,115.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047614918730,vegetative-mh-ballast,VEGETATIVE - MH Ballast,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120865866,"SMMH1000WV SolarMax 1000W MHT Metal Hailde Veg. 85,000 Lumens",hmh00891,,123.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615017034,all-phase-high-output-metal-halide-horticultural-lamp,ALL PHASE High Output Metal Halide Horticultural Lamp,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694120964170,"SolarMax 400W. MH Gold 36,000 Lumens",hmh00892,,39.00,105.95,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615049802,light-rail-5,Light Rail 5,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123585610,"Motor, Crossbar, 8' rail",hmh00894,,499.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615049802,light-rail-5,Light Rail 5,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123618378,Crossbar Mounting Kit,hmh00895,,4.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615049802,light-rail-5,Light Rail 5,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123651146,4ft auxilary rail,hmh00896,,71.98,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615082570,light-rail-accessories,Light Rail Accessories,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123683914,6 ft Rail only,hmh00901,,25.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615082570,light-rail-accessories,Light Rail Accessories,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123716682,Robo-Stick lamp stabilizer,hmh00903,,31.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615082570,light-rail-accessories,Light Rail Accessories,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123749450,3 ft extender rail- A 3 foot section of rail to extend a 6 ft section into a 9 ft,hmh00902,,31.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615082570,light-rail-accessories,Light Rail Accessories,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123782218,Drive wheel O-ring Kit ( tension spring O-ring Nut Bolt),hmh00906,,4.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615082570,light-rail-accessories,Light Rail Accessories,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123814986,Trolley wheel replacement kit,hmh00907,,4.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615082570,light-rail-accessories,Light Rail Accessories,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123847754,Add a Lamp Hardware Kit (Trolley and mounting hardware),hmh00910,,23.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615082570,light-rail-accessories,Light Rail Accessories,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694123880522,Trolley Slave,hmh00909,,23.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615148106,grommets,Grommets,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124011594,Bag of 25,hmh00822,,17.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615148106,grommets,Grommets,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124044362,"1"" Grommet (bag of 10)",hmh00823,,19.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615148106,grommets,Grommets,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124077130,"1 1/4"" Grommet (bag of 10)",hmh00824,,22.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615180874,1-2-barb-connectors,"1/2"" Barb Connectors",ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124109898,1/2 in. Straight Barbed (bag of 50),hmh00829,,27.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615180874,1-2-barb-connectors,"1/2"" Barb Connectors",ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124142666,1/2 in. Tee Barbed (bag of 50),hmh00828,,27.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615180874,1-2-barb-connectors,"1/2"" Barb Connectors",ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124175434,1/2 in. Elbow Barbed (bag of 50),hmh00827,,31.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615180874,1-2-barb-connectors,"1/2"" Barb Connectors",ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124208202,Bag of 10,hmh00830,,47.20,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124240970,6 in. Bucket Basket,hmh00831,,3.90,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124273738,10 in. Bucket Basket,hmh00832,,5.10,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124306506,6 gal,hmh00833,,7.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124339274,3.75 Mesh Basket,hmh00834,,0.33,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124372042,"5"" Mesh Basket",hmh00835,,1.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124404810,"6"" Mesh Basket",hmh00836,,1.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124437578,"1/2"" Fill & Drain Fitting (Bag of 10)",hmh00837,,15.90,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124470346,Extension Fitting (bag of 10),hmh00838,,4.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615213642,the-bucket-basket,The Bucket Basket,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124503114,Screen Fitting (bag of 10),hmh00839,,4.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615246410,netpots,Netpots,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124535882,"6"" Net Pot",hmh01322,,1.50,2.33,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615246410,netpots,Netpots,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124568650,"5"" Net Pot",hmh01323,,1.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
