sku,handle,title,brand,primary_category,secondary_categories,price,compare_at_price,cost,inventory_qty,images,description,vendor,product_type,tags,status,source,needs_review
906,eco-air-8-380-4-gph,Eco Air-8/380.4 gph,EcoPlus,irrigation,catalog_index,77.65,0,46.8,5,,Eco Air-8/380.4 gph,NGW,Components,,active,inventory,no_source_match
907,4-air-stone,"4"" Air Stone",EcoPlus,irrigation,catalog_index,2.3,0,0.6,11,,"4"" Air Stone",NGW,Components,,active,inventory,no_source_match
827,3-4-tub-outlet-fitting-in-let,"3/4"" Tub Outlet Fitting-in let",EcoPlus,irrigation,catalog_index,3.18,0,1.34139,21,,"3/4"" Tub Outlet Fitting-in let",NGW,Components,,active,inventory,no_source_match
829,basket-dripper-stake,Basket Dripper Stake,EcoPlus,irrigation,catalog_index,0.73,0,0.25,148,,Basket Dripper Stake,NGW,Components,,active,inventory,no_source_match
910,small-round-air-stone,Small round Air Stone,EcoPlus,irrigation,catalog_index,1.91,0,1,-32,,Small round Air Stone,NGW,Components,,active,inventory,no_source_match
912,large-round-air-stone,Large Round Air Stone,EcoPlus,irrigation,catalog_index,4.88,0,2.55,19,,Large Round Air Stone,NGW,Components,,active,inventory,no_source_match
832,120-951-gph-water-pump,120-951 GPH Water Pump,General Hydroponics,irrigation,catalog_index,107.51,0,66.1,0,,120-951 GPH Water Pump,Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match
344,spider-mite-spray-nozzle,Spider Mite Spray Nozzle,Ultrasol,irrigation,catalog_index,19.75,0,7.52,15,,Spider Mite Spray Nozzle,Nickel City Wholesale Garden Supply,Pest Control,,active,inventory,no_source_match
349,100cc-syringe,100cc Syringe,EcoPlus,irrigation,catalog_index,5.37,3.25,2.75,5,,100cc Syringe,NGW,Accessories,,active,inventory,no_source_match
835,1250-gph-1-4-hp-centrifugal-inline-water-pump,1250 GPH 1/4 HP Centrifugal Inline Water Pump,General Hydroponics,irrigation,catalog_index,179.21,0,115.33333,1,,1250 GPH 1/4 HP Centrifugal Inline Water Pump,Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match
916,633-gph-submersible-pump,633 GPH Submersible Pump,EcoPlus,irrigation,catalog_index,45.44,0,22.29495,5,,633 GPH Submersible Pump,NGW,Components,,active,inventory,no_source_match
782,1-4-elbow-connector,"1/4"" Elbow Connector",Unknown,irrigation,catalog_index,1.99,0,0.99,200,,"1/4"" Elbow Connector",NGW,Components,,active,inventory,no_source_match; unknown_brand
836,replacement-filter-for-tnc-pump,Replacement Filter for TNC Pump,General Hydroponics,irrigation,catalog_index,13.19,0,6.9,5,,Replacement Filter for TNC Pump,Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match
917,1056-gph-submersible-pump,1056 GPH Submersible Pump,EcoPlus,irrigation,catalog_index,67.93,0,0,0,,1056 GPH Submersible Pump,NGW,Components,,active,inventory,no_source_match
783,1-4-tee-connector,"1/4"" Tee Connector",Unknown,irrigation,catalog_index,1.99,0,0.99,1034,,"1/4"" Tee Connector",NGW,Components,,active,inventory,no_source_match; unknown_brand
837,2-7-pump-pre-filter,2-7 Pump Pre-Filter,Pondmaster,irrigation,catalog_index,9.47,0,2.04,4,,2-7 Pump Pre-Filter,NGW,Components,,active,inventory,no_source_match
784,1-2-elbow-connector,"1/2"" Elbow Connector",Unknown,irrigation,catalog_index,3.29,0.79,1.8,145,,"1/2"" Elbow Connector",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
838,air-pump-4-1-4-air-line-connections,"Air Pump (4) 1/4"" Air Line Connections",General Hydroponics,irrigation,catalog_index,115,0,51.47067,2,,"Air Pump (4) 1/4"" Air Line Connections",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match
785,1-2-tee-connector,"1/2"" Tee Connector",Unknown,irrigation,catalog_index,3.29,0.79,1.8,106,,"1/2"" Tee Connector",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
839,250-gph-magnetic-driven-pump,250 GPH Magnetic Driven Pump,Unknown,irrigation,catalog_index,71.68,0,20,5,,250 GPH Magnetic Driven Pump,Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
920,6-5-x9-submersible-pump-filter-bag,"6.5""x9"" Submersible Pump Filter Bag",EcoPlus,irrigation,catalog_index,9.58,0,4.75414,2,,"6.5""x9"" Submersible Pump Filter Bag",NGW,Accessories,,active,inventory,no_source_match
786,1-2-straight-connector,"1/2"" Straight Connector",Unknown,irrigation,catalog_index,3.29,0.79,1.8,260,,"1/2"" Straight Connector",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
840,350-gph-magnetic-driven-pump,350 GPH Magnetic Driven Pump,Unknown,irrigation,catalog_index,73.29,0,42.07407,1,,350 GPH Magnetic Driven Pump,Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
921,10-x12-5-submersible-pump-filter-bag,"10""x12.5"" Submersible Pump Filter Bag",EcoPlus,irrigation,catalog_index,11.24,0,5.70034,9,,"10""x12.5"" Submersible Pump Filter Bag",NGW,Accessories,,active,inventory,no_source_match
787,1-2-rubber-grommet,"1/2"" Rubber Grommet",Unknown,irrigation,catalog_index,0.87,0.89,0.39,332,,"1/2"" Rubber Grommet",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
841,700-gph-magnetic-driven-pump,700 GPH Magnetic Driven Pump,Unknown,irrigation,catalog_index,102.14,0,29.12,0,,700 GPH Magnetic Driven Pump,Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
788,1-rubber-grommet,"1"" Rubber Grommet",Unknown,irrigation,catalog_index,1.95,0,1.07,14,,"1"" Rubber Grommet",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
789,1-1-4-rubber-grommet,"1 1/4"" Rubber Grommet",Unknown,irrigation,catalog_index,2.44,0,1.15856,16,,"1 1/4"" Rubber Grommet",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
791,1-2-blue-tubing-tube-hose,"1/2"" Blue Tubing tube hose",Unknown,irrigation,catalog_index,0.67,0,0.215,249,,"1/2"" Blue Tubing tube hose",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
845,35w-air-pump,35w Air Pump,EcoPlus,irrigation,catalog_index,59.58,0,40.5,0,,35w Air Pump,NGW,Components,,active,inventory,no_source_match
792,1-2-black-tubing-tube-hose,"1/2"" Black Tubing tube hose",Unknown,irrigation,catalog_index,0.67,0,0.21909,-25,,"1/2"" Black Tubing tube hose",NGW,Components,,active,inventory,no_source_match; unknown_brand
846,80w-air-pump,80w Air Pump,EcoPlus,irrigation,catalog_index,111,0,61.75,9,,80w Air Pump,NGW,Components,,active,inventory,no_source_match
793,1-4-clear-air-line-tube-hose,"1/4"" Clear Air line tube hose",Unknown,irrigation,catalog_index,0.39,0,0.07258,314,,"1/4"" Clear Air line tube hose",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match; unknown_brand
1009,merlin-gp-booster-pump-increases-flow,Merlin GP Booster Pump Increases Flow,Hydro-Logic,irrigation,catalog_index,321.6,0,0,0,,Merlin GP Booster Pump Increases Flow,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
821,1-2-inline-valve,"1/2"" Inline Valve",R&M,irrigation,catalog_index,3.18,3.25,1.6,22,,"1/2"" Inline Valve",Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match
1010,booster-pump-for-stealth-100-200,Booster Pump for Stealth 100/200,Hydro-Logic,irrigation,catalog_index,184.75,0,67.66667,1,,Booster Pump for Stealth 100/200,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
1432,1-5qt-pump-mist-sprayer,1.5Qt Pump Mist sprayer,Mondi,irrigation,catalog_index,15.59,0,8,23,,1.5Qt Pump Mist sprayer,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
913,185-gph-submersible-pump,185 GPH Submersible Pump,EcoPlus,irrigation,catalog_index,20.98,0,8.84,-1,,185 GPH Submersible Pump,NGW,Components,,active,inventory,no_source_match
914,264-gph-submersible-pump,264 GPH Submersible Pump,EcoPlus,irrigation,catalog_index,21.5,0,11.95,0,,264 GPH Submersible Pump,NGW,Components,,active,inventory,no_source_match
915,396-gph-submersible-pump,396 GPH Submersible Pump,EcoPlus,irrigation,catalog_index,24.92,0,13.33397,12,,396 GPH Submersible Pump,NGW,Components,,active,inventory,no_source_match
1257,crossover-valve-for-propane,Crossover Valve for Propane,Greenair Products,irrigation,catalog_index,100.63,0,0,0,,Crossover Valve for Propane,Nickel City Wholesale Garden Supply,Environment Control,,active,inventory,no_source_match
1016,3-8-union-connector,"3/8"" Union Connector",Hydro-Logic,irrigation,catalog_index,4.89,0,3,2,,"3/8"" Union Connector",Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
1018,1-4-union-connector-straight-for-stealth-ro-small-boy,"1/4"" Union Connector (straight) for Stealth RO & Small Boy",Stealth RO,irrigation,catalog_index,4.64,0,2.75,2,,"1/4"" Union Connector (straight) for Stealth RO & Small Boy",Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
1022,3-8-black-polyethelin-tubing,3/8 black polyethelin tubing,Hydro-Logic,irrigation,catalog_index,25.85,0,15,6,,3/8 black polyethelin tubing,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
1025,1-4-x-3-16-black-tubing-tube-hose,"1/4"" x 3/16"" Black Tubing tube hose",Unknown,irrigation,catalog_index,0.39,0,0.14,2495,,"1/4"" x 3/16"" Black Tubing tube hose",Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match; unknown_brand
1546,1-2-white-tightener-fill-drain-fitting,1/2 (White Tightener) Fill & Drain Fitting,Unknown,irrigation,catalog_index,2,2.05,0.65,0,,1/2 (White Tightener) Fill & Drain Fitting,NGW,Components,,active,inventory,no_source_match; unknown_brand
1547,180-degree-sprayer,180 Degree Sprayer,Unknown,irrigation,catalog_index,0.77,0,0.3,201,,180 Degree Sprayer,NGW,Complete Systems,,active,inventory,no_source_match; unknown_brand
1200,3-4-straight-connector,"3/4"" Straight Connector",Unknown,irrigation,catalog_index,0.97,0,0,0,,"3/4"" Straight Connector",NGW,Components,,active,inventory,no_source_match; unknown_brand
1201,3-4-elbow-connector,"3/4"" Elbow Connector",Unknown,irrigation,catalog_index,1.03,0,0.52,0,,"3/4"" Elbow Connector",NGW,Components,,active,inventory,no_source_match; unknown_brand
1013,float-valve-3-8-connections-for-tall-boy,"Float Valve 3/8"" Connections for Tall Boy",Hydro-Logic,irrigation,catalog_index,41.95,0,11,3,,"Float Valve 3/8"" Connections for Tall Boy",Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
1367,132-gph-submersible-pump,132 GPH Submersible Pump,EcoPlus,irrigation,catalog_index,11.23,0,6.35,5,,132 GPH Submersible Pump,NGW,Components,,active,inventory,no_source_match
1399,160-cfm-inline-duct-booster-6-,"160 CFM Inline Duct Booster 6""",EcoPlus,irrigation,catalog_index,50.78,0,0,0,,"160 CFM Inline Duct Booster 6""",NGW,Environment Control,,active,inventory,no_source_match
1400,370-cfm-inline-duct-booster-8-,"370 CFM Inline Duct Booster 8""",EcoPlus,irrigation,catalog_index,56.65,0,0,0,,"370 CFM Inline Duct Booster 8""",NGW,Environment Control,,active,inventory,no_source_match
1401,650-cfm-inline-duct-booster-12-,"650 CFM Inline Duct Booster 12""",EcoPlus,irrigation,catalog_index,92.81,0,0,2,,"650 CFM Inline Duct Booster 12""",NGW,Environment Control,,active,inventory,no_source_match
2092,co2-tubing-rain-system,co2 tubing rain system,titan,irrigation,catalog_index,12.66,0,6.59,0,,co2 tubing rain system,NGW,Environment Control,,active,inventory,no_source_match
1912,submersible-pump-245gph,Submersible Pump 245gph,maxi Jet,irrigation,catalog_index,53.07,0,26,0,,Submersible Pump 245gph,NGW,Components,,active,inventory,no_source_match
2080,single-outlet-air-pump,single outlet air pump,Unknown,irrigation,catalog_index,8.99,0,5.5,0,,single outlet air pump,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match; unknown_brand
2088,16-standing-fan-eco-plus,"16"" Standing fan eco plus",EcoPlus,irrigation,catalog_index,44.92,0,22.95,0,,"16"" Standing fan eco plus",NGW,Environment Control,,active,inventory,no_source_match
2101,replacement-monster-ebb-grow-pump,Replacement monster ebb & grow pump,cap,irrigation,catalog_index,34.16,0,17.95,4,,Replacement monster ebb & grow pump,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
2106,ebb-pump-replacement,ebb pump replacement,CAP,irrigation,catalog_index,24.39,0,12,1,,ebb pump replacement,NGW,Accessories,,active,inventory,no_source_match
2149,black-mesh-pump-filter-replacement-for-waterpower-85-120,Black mesh pump filter replacement for waterpower 85/120,General Hydroponics,irrigation,catalog_index,9.73,0,0,0,,Black mesh pump filter replacement for waterpower 85/120,Nickel City Wholesale Garden Supply,Components,,active,inventory,no_source_match
1548,cloner-spinner-aeroponic-sprayer-360-degrees,Cloner Spinner Aeroponic Sprayer 360 Degrees,FHD,irrigation,catalog_index,1.12,0,0.78949,55,,Cloner Spinner Aeroponic Sprayer 360 Degrees,NGW,Components,,active,inventory,no_source_match
1550,extension-fitting-hex-shape-threaded-,Extension Fitting Hex Shape (Threaded),Botanicare,irrigation,catalog_index,0.83,0,0.12097,114,,Extension Fitting Hex Shape (Threaded),NGW,Components,,active,inventory,no_source_match
2250,6-inch-air-disc-stone-round,6 inch air disc stone round,EcoPlus,irrigation,catalog_index,19.5,0,11.95,-2,,6 inch air disc stone round,Sunlight Supply inc.,Environment Control,,active,inventory,no_source_match
2302,12-inch-air-stone-airstone,12 inch air stone airstone,FHD,irrigation,catalog_index,2.88,0,1.17548,0,,12 inch air stone airstone,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
2388,100-feet-of-1-8-inch-drip-line,100 feet of 1/8 inch drip line,General Hydroponics,irrigation,catalog_index,15.88,0,7.8,4,,100 feet of 1/8 inch drip line,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
2321,bucket-lid-with-8-inch-basket-for-dwc-or-top-feed-drip,bucket lid with 8 inch basket for DWC or top feed drip,FHD,irrigation,catalog_index,4.98,0,2.44814,7,,bucket lid with 8 inch basket for DWC or top feed drip,Nickel City Wholesale Garden Supply,Pots/Containers,,active,inventory,no_source_match
2220,regulator-emitter-and-dispersement-line-tubing-included,"Regulator, emitter, and dispersement line tubing included",UNO,irrigation,catalog_index,141.69,0,70.39285,2,,"Regulator, emitter, and dispersement line tubing included",Nickel City Wholesale Garden Supply,Environment Control,,active,inventory,no_source_match
2247,6-inline-fan-supreme-eco-plus,"6"" inline fan supreme eco plus",EcoPlus,irrigation,catalog_index,138.76,0,72.25,0,,"6"" inline fan supreme eco plus",Sunlight Supply inc.,Environment Control,,active,inventory,no_source_match
2610,reducer-fitting-1-2-to-3-8-,"Reducer Fitting 1/2"" to 3/8""",Hydro Flow,irrigation,catalog_index,0.24,0,0.14,34,,"Reducer Fitting 1/2"" to 3/8""",Sunlight Supply inc.,Hydroponics Components,,active,inventory,no_source_match
2611,reducer-fitting,Reducer Fitting,Hydro Flow,irrigation,catalog_index,0.2,0,0.12,-7,,Reducer Fitting,Sunlight Supply inc.,Hydroponics Components,,active,inventory,no_source_match
2749,pump-dispenser-1-oz-for-gallon-jug,Pump Dispenser 1 oz For Gallon Jug,Unknown,irrigation,catalog_index,4.69,0,2.78996,21,,Pump Dispenser 1 oz For Gallon Jug,Sunlight Supply inc.,Accessories,,active,inventory,no_source_match; unknown_brand
2851,rebuild-kit-g-h-dual-diaprhm-pump,Rebuild kit G.H. dual diaprhm pump,Unknown,irrigation,catalog_index,19.98,0,12.99,2,,Rebuild kit G.H. dual diaprhm pump,,Accessories,,active,inventory,no_source_match; unknown_brand
2859,hydro-flow-ez-pull-end-cap-3-8-,"Hydro Flow EZ Pull End Cap 3/8""",Hydro Flow,irrigation,catalog_index,0.62,0,0.2,20,,"Hydro Flow EZ Pull End Cap 3/8""",Sunlight Supply inc.,Accessories,,active,inventory,no_source_match
2861,ecoplus-commercial-air-7-3566-gph,EcoPlus Commercial Air 7 3566 GPH,EcoPlus,irrigation,catalog_index,148.75,0,81.95,0,,EcoPlus Commercial Air 7 3566 GPH,Sunlight Supply inc.,Accessories,,active,inventory,no_source_match
2881,h2o-inline-garden-hose-filter-with-catalytic-carbon,H2O™ Inline Garden Hose Filter with Catalytic Carbon,ideal,irrigation,catalog_index,54.95,0,32.95,35,,H2O™ Inline Garden Hose Filter with Catalytic Carbon,Sunlight Supply inc.,Accessories,,active,inventory,no_source_match
2895,tru-hole1-1-8-1-1-4-fitting,"Tru Hole1 1/8-1 1/4"" Fitting",FHD,irrigation,catalog_index,3.29,0,1.63,12,,"Tru Hole1 1/8-1 1/4"" Fitting",Nickel City Wholesale Garden Supply,Hydroponics Components,,active,inventory,no_source_match
2901,pump-dispenser-1-oz-for-2-5-gallon-jugs,Pump Dispenser 1 oz For 2.5 Gallon Jugs,Unknown,irrigation,catalog_index,7.49,0,4.49,28,,Pump Dispenser 1 oz For 2.5 Gallon Jugs,Sunlight Supply inc.,Accessories,,active,inventory,no_source_match; unknown_brand
2984,hydro-flow-ez-pull-end-cap-1-2-in-end-cap,Hydro Flow EZ Pull End Cap 1/2 in End CAP,Hydro Flow,irrigation,catalog_index,0.58,0,0,0,,Hydro Flow EZ Pull End Cap 1/2 in End CAP,Sunlight Supply inc.,Hydroponics Components,,active,inventory,no_source_match
2828,poly-tubing-black-1-4-in-50-ft-roll,Poly Tubing Black 1/4 in 50 ft Roll,Hydro Logic,irrigation,catalog_index,11.95,0,0,1,,Poly Tubing Black 1/4 in 50 ft Roll,Sunlight Supply inc.,Hydroponics Components,,active,inventory,no_source_match
2829,poly-tubing-black-3-8-in-50-ft-roll,Poly Tubing Black 3/8 in 50 ft Roll,Hydro Logic,irrigation,catalog_index,16.95,0,0,4,,Poly Tubing Black 3/8 in 50 ft Roll,Sunlight Supply inc.,Hydroponics Components,,active,inventory,no_source_match
3068,360-trigger-sprayer,360 Trigger Sprayer,Unknown,irrigation,catalog_index,3.29,0,1.32,10,,360 Trigger Sprayer,Sunlight Supply inc.,Accessories,,active,inventory,no_source_match; unknown_brand
3074,3-4-to-1-2-compresion-coupler,"3/4"" to 1/2/'compresion coupler",Unknown,irrigation,catalog_index,1.75,0,0,0,,"3/4"" to 1/2/'compresion coupler",Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match; unknown_brand
415,maxi-jet-water-pump-295-gph,Maxi-Jet Water Pump 295 gph,Unknown,irrigation,catalog_index,34.99,0,18.65,6,,Maxi-Jet Water Pump 295 gph,Sunlight Supply inc.,Hydroponics Components,,active,inventory,no_source_match; unknown_brand
807,watering-wand-w-thumb-slide-flow-control,Watering Wand w/ Thumb Slide Flow Control,Unknown,irrigation,catalog_index,24.99,0,8.99,4,,Watering Wand w/ Thumb Slide Flow Control,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match; unknown_brand
1175,high-flow-dual-hose-outlet,high flow Dual hose outlet,Unknown,irrigation,catalog_index,6.51,0,2.85,0,,high flow Dual hose outlet,Sunlight Supply inc.,Accessories,,active,inventory,no_source_match; unknown_brand
1176,quick-connect-with-adapter-set,Quick Connect with Adapter Set,Unknown,irrigation,catalog_index,12.99,0,3.55,1,,Quick Connect with Adapter Set,Sunlight Supply inc.,Accessories,,active,inventory,no_source_match; unknown_brand
1182,lg-air-stone,lg air stone,Unknown,irrigation,catalog_index,5.5,0,0,21,,lg air stone,,Accessories,,active,inventory,no_source_match; unknown_brand
1232,premium-watering-can-3-2-gl,Premium Watering Can 3.2 GL,Unknown,irrigation,catalog_index,21.95,0,9.95,0,,Premium Watering Can 3.2 GL,BFG,Accessories,,active,inventory,no_source_match; unknown_brand
1362,supreme-air-3-pump-1030-gph,Supreme Air-3 pump 1030 GPH,Unknown,irrigation,catalog_index,16.99,0,8.99,1,,Supreme Air-3 pump 1030 GPH,Sunlight Supply inc.,Accessories,,active,inventory,no_source_match; unknown_brand
1363,bubket-air-pump-medium-stone,Bubket/Air pump/medium/stone,Unknown,irrigation,catalog_index,48,0,28.95,-4,,Bubket/Air pump/medium/stone,Nickel City Wholesale Garden Supply,Complete Systems,,active,inventory,no_source_match; unknown_brand
1390,1-4-straight-connector-5pk,"1/4"" Straight Connector-5pk",Unknown,irrigation,catalog_index,7.5,0,1.95,0,,"1/4"" Straight Connector-5pk",BFG,Hydroponics Components,,active,inventory,no_source_match; unknown_brand
1408,1-4-inline-valve-,"1/4"" inline valve.",Unknown,irrigation,catalog_index,3.69,0,0,52,,"1/4"" inline valve.",,Hydroponics Components,,active,inventory,no_source_match; unknown_brand
1463,supreme-air-pump-1-outlet-3w-29gph,Supreme Air Pump 1 Outlet 3w. 29gph,Unknown,irrigation,catalog_index,14.95,0,7.15,0,,Supreme Air Pump 1 Outlet 3w. 29gph,Hawthorne Hydoponics LLC,Hydroponics Components,,active,inventory,no_source_match; unknown_brand
2047,hydroflo-1-id-1-1-4-odbk-hose,"hydroflo  1""ID/1 1/4"" ODbk hose",Unknown,irrigation,catalog_index,1.37,0,0.44,34,,"hydroflo  1""ID/1 1/4"" ODbk hose",Hawthorne Hydoponics LLC,Hydroponics Components,,active,inventory,no_source_match; unknown_brand
