Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Gift Card,Status
rooting-gel-root-juice,rooting gel root juice,rooting gel root juice,NSR,,Propagation,"category:propagation, category:catalog_index, brand:NSR",TRUE,Title,Default Title,,,,,HMH-PRO-44173F,0,shopify,0,deny,manual,13.67,0,TRUE,TRUE,,,,rooting gel root juice,rooting gel root juice | H Moon Hydro,Shop rooting gel root juice by NSR at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
gel-rooting-hormone,Gel Rooting Hormone,Gel Rooting Hormone,Botanicare,,Propagation,"category:propagation, category:catalog_index, brand:Botanicare",TRUE,Title,Default Title,,,,,HMH-PRO-7803B9,0,shopify,7,deny,manual,39.34,0,TRUE,TRUE,,,,Gel Rooting Hormone,Gel Rooting Hormone | H Moon Hydro,Shop Gel Rooting Hormone by Botanicare at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
gel-rooting-hormone,Gel Rooting Hormone,Gel Rooting Hormone,Olivia's,,Propagation,"category:propagation, category:catalog_index, brand:Olivia's",TRUE,Title,Default Title,,,,,HMH-PRO-7803B9,0,shopify,0,deny,manual,15.15,0,TRUE,TRUE,,,,Gel Rooting Hormone,Gel Rooting Hormone | H Moon Hydro,Shop Gel Rooting Hormone by Olivia's at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
gel-rooting-hormone,Gel Rooting Hormone,Gel Rooting Hormone,Atami,,Propagation,"category:propagation, category:catalog_index, brand:Atami",TRUE,Title,Default Title,,,,,HMH-PRO-7803B9,0,shopify,2,deny,manual,21.85,0,TRUE,TRUE,,,,Gel Rooting Hormone,Gel Rooting Hormone | H Moon Hydro,Shop Gel Rooting Hormone by Atami at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
rooting-hormone,Rooting Hormone,Rooting Hormone,Olivia's,,Propagation,"category:propagation, category:catalog_index, brand:Olivia's",TRUE,Title,Default Title,,,,,HMH-PRO-686E09,0,shopify,2,deny,manual,27.99,0,TRUE,TRUE,,,,Rooting Hormone,Rooting Hormone | H Moon Hydro,Shop Rooting Hormone by Olivia's at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
rapid-rooter-mat,Rapid Rooter Mat,Rapid Rooter Mat,Rapid Rooter,,Propagation,"category:propagation, category:catalog_index, brand:Rapid Rooter",TRUE,Title,Default Title,,,,,HMH-PRO-604130,0,shopify,0,deny,manual,20.92,0,TRUE,TRUE,,,,Rapid Rooter Mat,Rapid Rooter Mat | H Moon Hydro,Shop Rapid Rooter Mat by Rapid Rooter at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
starter-tray-50-cell-plugs,Starter Tray 50 Cell & Plugs,Starter Tray 50 Cell & Plugs,General Hydroponics,,Propagation,"category:propagation, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,396,0,shopify,24,deny,manual,29.95,0,TRUE,TRUE,,,,Starter Tray 50 Cell & Plugs,Starter Tray 50 Cell & Plugs | H Moon Hydro,Shop Starter Tray 50 Cell & Plugs by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
black-10x20-propagation-trayw-slits,Black 10x20 Propagation trayw/slits,Black 10x20 Propagation trayw/slits,Mondi,,Propagation,"category:propagation, category:catalog_index, brand:Mondi",TRUE,Title,Default Title,,,,,HMH-PRO-91A7AF,0,shopify,82,deny,manual,2.46,0,TRUE,TRUE,,,,Black 10x20 Propagation trayw/slits,Black 10x20 Propagation trayw/slits | H Moon Hydro,Shop Black 10x20 Propagation trayw/slits by Mondi at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
12x48-seedling-heat-mat,12x48 Seedling Heat Mat,12x48 Seedling Heat Mat,Sunlight Supply,,Propagation,"category:propagation, category:catalog_index, brand:Sunlight Supply",TRUE,Title,Default Title,,,,,HMH-PRO-98C599,0,shopify,6,deny,manual,74.95,0,TRUE,TRUE,,,,12x48 Seedling Heat Mat,12x48 Seedling Heat Mat | H Moon Hydro,Shop 12x48 Seedling Heat Mat by Sunlight Supply at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
heat-mat-for-10x20-tray,Heat Mat for 10x20 Tray,Heat Mat for 10x20 Tray,Sunlight Supply,,Propagation,"category:propagation, category:catalog_index, brand:Sunlight Supply",TRUE,Title,Default Title,,,,,HMH-PRO-4B1EDD,0,shopify,6,deny,manual,24.39,0,TRUE,TRUE,,,,Heat Mat for 10x20 Tray,Heat Mat for 10x20 Tray | H Moon Hydro,Shop Heat Mat for 10x20 Tray by Sunlight Supply at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
rooting-hormone-gel,Rooting Hormone Gel,Rooting Hormone Gel,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,HMH-PRO-737E60,0,shopify,117,deny,manual,6.99,0,TRUE,TRUE,,,,Rooting Hormone Gel,Rooting Hormone Gel | H Moon Hydro,Shop Rooting Hormone Gel by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
50-rapid-rooter-plugs,50 Rapid Rooter Plugs,50 Rapid Rooter Plugs,Rapid Rooter,,Propagation,"category:propagation, category:catalog_index, brand:Rapid Rooter",TRUE,Title,Default Title,,,,,HMH-PRO-52B61E,0,shopify,15,deny,manual,18.99,0,TRUE,TRUE,,,,50 Rapid Rooter Plugs,50 Rapid Rooter Plugs | H Moon Hydro,Shop 50 Rapid Rooter Plugs by Rapid Rooter at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
gel-rooting-hormone,Gel Rooting Hormone,Gel Rooting Hormone,Atami,,Propagation,"category:propagation, category:catalog_index, brand:Atami",TRUE,Title,Default Title,,,,,HMH-PRO-7803B9,0,shopify,16,deny,manual,15.25,0,TRUE,TRUE,,,,Gel Rooting Hormone,Gel Rooting Hormone | H Moon Hydro,Shop Gel Rooting Hormone by Atami at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
gel-rooting-hormone,Gel Rooting Hormone,Gel Rooting Hormone,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,HMH-PRO-7803B9,0,shopify,1,deny,manual,23.99,0,TRUE,TRUE,,,,Gel Rooting Hormone,Gel Rooting Hormone | H Moon Hydro,Shop Gel Rooting Hormone by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
gel-rooting-hormone,Gel Rooting Hormone,Gel Rooting Hormone,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,HMH-PRO-7803B9,0,shopify,-3,deny,manual,49.95,0,TRUE,TRUE,,,,Gel Rooting Hormone,Gel Rooting Hormone | H Moon Hydro,Shop Gel Rooting Hormone by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
clone-seedling-solution,Clone & Seedling Solution,Clone & Seedling Solution,hydrodynamics,,Propagation,"category:propagation, category:catalog_index, brand:hydrodynamics",TRUE,Title,Default Title,,,,,HMH-PRO-C44FD3,0,shopify,14,deny,manual,27.5,0,TRUE,TRUE,,,,Clone & Seedling Solution,Clone & Seedling Solution | H Moon Hydro,Shop Clone & Seedling Solution by hydrodynamics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
clone-seedling-solution,Clone & Seedling Solution,Clone & Seedling Solution,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,HMH-PRO-C44FD3,0,shopify,1,deny,manual,77,0,TRUE,TRUE,,,,Clone & Seedling Solution,Clone & Seedling Solution | H Moon Hydro,Shop Clone & Seedling Solution by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
30-site-cloner,30 Site Cloner,30 Site Cloner,EZ Clone,,Propagation,"category:propagation, category:catalog_index, brand:EZ Clone",TRUE,Title,Default Title,,,,,HMH-PRO-281457,0,shopify,0,deny,manual,244.33,0,TRUE,TRUE,,,,30 Site Cloner,30 Site Cloner | H Moon Hydro,Shop 30 Site Cloner by EZ Clone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
128-site-cloner,128 Site Cloner,128 Site Cloner,EZ Clone,,Propagation,"category:propagation, category:catalog_index, brand:EZ Clone",TRUE,Title,Default Title,,,,,HMH-PRO-2A2CCF,0,shopify,0,deny,manual,410.5,0,TRUE,TRUE,,,,128 Site Cloner,128 Site Cloner | H Moon Hydro,Shop 128 Site Cloner by EZ Clone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
360-aeroponic-sprayer-for-ez-clone-machine,360 Aeroponic Sprayer for EZ Clone Machine,360 Aeroponic Sprayer for EZ Clone Machine,EZ Clone,,Propagation,"category:propagation, category:catalog_index, brand:EZ Clone",TRUE,Title,Default Title,,,,,HMH-PRO-7CF974,0,shopify,0,deny,manual,0.77,0,TRUE,TRUE,,,,360 Aeroponic Sprayer for EZ Clone Machine,360 Aeroponic Sprayer for EZ Clone Machine | H Moon Hydro,Shop 360 Aeroponic Sprayer for EZ Clone Machine by EZ Clone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
rooting-gel-hormone,Rooting gel hormone,Rooting gel hormone,EZ Clone,,Propagation,"category:propagation, category:catalog_index, brand:EZ Clone",TRUE,Title,Default Title,,,,,HMH-PRO-11D48D,0,shopify,0,deny,manual,12.95,0,TRUE,TRUE,,,,Rooting gel hormone,Rooting gel hormone | H Moon Hydro,Shop Rooting gel hormone by EZ Clone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
nano-dome-7-vented-sunblaster-t5-light,"Nano Dome 7"" Vented sunblaster t5 light","Nano Dome 7"" Vented sunblaster t5 light",SunBlaster,,Propagation,"category:propagation, category:catalog_index, brand:SunBlaster",TRUE,Title,Default Title,,,,,HMH-PRO-717C42,0,shopify,216,deny,manual,6.79,0,TRUE,TRUE,,,,"Nano Dome 7"" Vented sunblaster t5 light","Nano Dome 7"" Vented sunblaster t5 light | H Moon Hydro","Shop Nano Dome 7"" Vented sunblaster t5 light by SunBlaster at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
2-50-count-sheet-of-oasis-root-cubes-in-propagation-tray,"2"" 50 count sheet of oasis root cubes in Propagation tray","2"" 50 count sheet of oasis root cubes in Propagation tray",Oasis,,Propagation,"category:propagation, category:catalog_index, brand:Oasis",TRUE,Title,Default Title,,,,,HMH-PRO-402148,0,shopify,0,deny,manual,15.63,0,TRUE,TRUE,,,,"2"" 50 count sheet of oasis root cubes in Propagation tray","2"" 50 count sheet of oasis root cubes in Propagation tray | H Moon Hydro","Shop 2"" 50 count sheet of oasis root cubes in Propagation tray by Oasis at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
clonex-mist-vitamihns,Clonex mist vitamihns,Clonex mist vitamihns,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,HMH-PRO-168E6E,0,shopify,6,deny,manual,12.78,0,TRUE,TRUE,,,,Clonex mist vitamihns,Clonex mist vitamihns | H Moon Hydro,Shop Clonex mist vitamihns by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
1-inch-starter-plugs-squares-unwrapped,1 inch starter plugs squares unwrapped,1 inch starter plugs squares unwrapped,Grodan,,Propagation,"category:propagation, category:catalog_index, brand:Grodan",TRUE,Title,Default Title,,,,,HMH-PRO-B452E8,0,shopify,11,deny,manual,10.7,0,TRUE,TRUE,,,,1 inch starter plugs squares unwrapped,1 inch starter plugs squares unwrapped | H Moon Hydro,Shop 1 inch starter plugs squares unwrapped by Grodan at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
ez-clone-cloner-16-spots-sites,ez clone cloner 16 spots sites,ez clone cloner 16 spots sites,EZ Clone,,Propagation,"category:propagation, category:catalog_index, brand:EZ Clone",TRUE,Title,Default Title,,,,,HMH-PRO-E0D7EE,0,shopify,0,deny,manual,162.95,0,TRUE,TRUE,,,,ez clone cloner 16 spots sites,ez clone cloner 16 spots sites | H Moon Hydro,Shop ez clone cloner 16 spots sites by EZ Clone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
cloning-machine,cloning machine,cloning machine,EZ Clone,,Propagation,"category:propagation, category:catalog_index, brand:EZ Clone",TRUE,Title,Default Title,,,,,HMH-PRO-359B04,0,shopify,0,deny,manual,244.33,0,TRUE,TRUE,,,,cloning machine,cloning machine | H Moon Hydro,Shop cloning machine by EZ Clone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
clonex-gel,clonex gel,clonex gel,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,HMH-PRO-C42A51,0,shopify,7,deny,manual,91,0,TRUE,TRUE,,,,clonex gel,clonex gel | H Moon Hydro,Shop clonex gel by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
rooting-gel-hormone-dyna-gro-root-gel,rooting gel hormone dyna gro root-gel,rooting gel hormone dyna gro root-gel,Dyna-Gro,,Propagation,"category:propagation, category:catalog_index, brand:Dyna-Gro",TRUE,Title,Default Title,,,,,HMH-PRO-E4ACE6,0,shopify,0,deny,manual,22.48,0,TRUE,TRUE,,,,rooting gel hormone dyna gro root-gel,rooting gel hormone dyna gro root-gel | H Moon Hydro,Shop rooting gel hormone dyna gro root-gel by Dyna-Gro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
clear-rez-chlorine-ez-clone,clear rez chlorine ez clone,clear rez chlorine ez clone,EZ Clone,,Propagation,"category:propagation, category:catalog_index, brand:EZ Clone",TRUE,Title,Default Title,,,,,HMH-PRO-AEADE7,0,shopify,1,deny,manual,19.5,0,TRUE,TRUE,,,,clear rez chlorine ez clone,clear rez chlorine ez clone | H Moon Hydro,Shop clear rez chlorine ez clone by EZ Clone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
ez-clone-cloner-64-site-sites,ez-clone cloner 64 site sites,ez-clone cloner 64 site sites,EZ Clone,,Propagation,"category:propagation, category:catalog_index, brand:EZ Clone",TRUE,Title,Default Title,,,,,HMH-PRO-18C41D,0,shopify,0,deny,manual,312.75,0,TRUE,TRUE,,,,ez-clone cloner 64 site sites,ez-clone cloner 64 site sites | H Moon Hydro,Shop ez-clone cloner 64 site sites by EZ Clone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
use-this-individually-wrapped-sterilized-scalpel-for-all-your-plant-cuttings-a-sterile-scalpel-will-help-prevent-disease-and-damage-to-any-cutting-,Use this individually wrapped sterilized scalpel for all your plant cuttings. A sterile scalpel will help prevent disease and damage to any cutting.,Use this individually wrapped sterilized scalpel for all your plant cuttings. A sterile scalpel will help prevent disease and damage to any cutting.,Growers Edge,,Propagation,"category:propagation, category:catalog_index, brand:Growers Edge",TRUE,Title,Default Title,,,,,HMH-PRO-09C2B3,0,shopify,40,deny,manual,2.95,2.95,TRUE,TRUE,,,,Use this individually wrapped sterilized scalpel for all your plant cuttings. A sterile scalpel will help prevent disease and damage to any cutting.,Use this individually wrapped sterilized scalpel for all your plant cuttings. A sterile scalpel will help prevent disease and damage to any cutting. | H Moon Hydro,Shop Use this individually wrapped sterilized scalpel for all your plant cuttings. A sterile scalpel will help prevent disease and damage to any cutting. by Growers Edge at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
rx-green-cloning-solution-gall,RX Green Cloning Solution Gall,RX Green Cloning Solution Gall,rx solutions,,Propagation,"category:propagation, category:catalog_index, brand:rx solutions",TRUE,Title,Default Title,,,,,HMH-PRO-84C994,0,shopify,12,deny,manual,59.99,0,TRUE,TRUE,,,,RX Green Cloning Solution Gall,RX Green Cloning Solution Gall | H Moon Hydro,Shop RX Green Cloning Solution Gall by rx solutions at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
clonex-mist-750-ml,Clonex Mist 750 ML,Clonex Mist 750 ML,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,2993,0,shopify,5,deny,manual,52,0,TRUE,TRUE,,,,Clonex Mist 750 ML,Clonex Mist 750 ML | H Moon Hydro,Shop Clonex Mist 750 ML by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
turboklone-t24-cloner-turbo-mini-with-dome,TurboKlone T24 Cloner Turbo Mini with dome,TurboKlone T24 Cloner Turbo Mini with dome,Turbo Klone,,Propagation,"category:propagation, category:catalog_index, brand:Turbo Klone",TRUE,Title,Default Title,,,,,HMH-PRO-8A35C6,0,shopify,0,deny,manual,206.95,0,TRUE,TRUE,,,,TurboKlone T24 Cloner Turbo Mini with dome,TurboKlone T24 Cloner Turbo Mini with dome | H Moon Hydro,Shop TurboKlone T24 Cloner Turbo Mini with dome by Turbo Klone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
turboklone-t48-klone-dome,TurboKlone T48 Klone & Dome,TurboKlone T48 Klone & Dome,Turbo Klone,,Propagation,"category:propagation, category:catalog_index, brand:Turbo Klone",TRUE,Title,Default Title,,,,,3010,0,shopify,0,deny,manual,380,0,TRUE,TRUE,,,,TurboKlone T48 Klone & Dome,TurboKlone T48 Klone & Dome | H Moon Hydro,Shop TurboKlone T48 Klone & Dome by Turbo Klone at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
turboklone-klone-collars-1-52-pack-1-6-,"TurboKlone Klone Collars (1=52/Pack)-1.6""","TurboKlone Klone Collars (1=52/Pack)-1.6""",Turbo Klone,,Propagation,"category:propagation, category:catalog_index, brand:Turbo Klone",TRUE,Title,Default Title,,,,,HMH-PRO-71039B,0,shopify,143,deny,manual,23.95,0,TRUE,TRUE,,,,"TurboKlone Klone Collars (1=52/Pack)-1.6""","TurboKlone Klone Collars (1=52/Pack)-1.6"" | H Moon Hydro","Shop TurboKlone Klone Collars (1=52/Pack)-1.6"" by Turbo Klone at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
clonex-propagation-packet-20-ml-makes-1-gal-,Clonex propagation packet 20 mL / makes 1 Gal.,Clonex propagation packet 20 mL / makes 1 Gal.,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,HMH-PRO-3633B7,0,shopify,18,deny,manual,5.95,0,TRUE,TRUE,,,,Clonex propagation packet 20 mL / makes 1 Gal.,Clonex propagation packet 20 mL / makes 1 Gal. | H Moon Hydro,Shop Clonex propagation packet 20 mL / makes 1 Gal. by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
2-ft-x-4-ft-propagation-tray,2 ft x 4 ft Propagation Tray,2 ft x 4 ft Propagation Tray,Unknown,,Propagation,"category:propagation, category:catalog_index",TRUE,Title,Default Title,,,,,3066,0,shopify,-1,deny,manual,69.95,0,TRUE,TRUE,,,,2 ft x 4 ft Propagation Tray,2 ft x 4 ft Propagation Tray | H Moon Hydro,Shop 2 ft x 4 ft Propagation Tray by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
55-cell-propagation-insert,55 cell propagation insert,55 cell propagation insert,chin up,,Propagation,"category:propagation, category:catalog_index, brand:chin up",TRUE,Title,Default Title,,,,,376,0,shopify,44,deny,manual,1.99,0,TRUE,TRUE,,,,55 cell propagation insert,55 cell propagation insert | H Moon Hydro,Shop 55 cell propagation insert by chin up at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
seedling-heat-mat-2-tray,Seedling Heat Mat - 2 Tray,Seedling Heat Mat - 2 Tray,Unknown,,Propagation,"category:propagation, category:catalog_index",TRUE,Title,Default Title,,,,,1036,0,shopify,2,deny,manual,54.8,0,TRUE,TRUE,,,,Seedling Heat Mat - 2 Tray,Seedling Heat Mat - 2 Tray | H Moon Hydro,Shop Seedling Heat Mat - 2 Tray by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
seedling-heat-mat-4-tray,Seedling Heat Mat - 4 Tray,Seedling Heat Mat - 4 Tray,Unknown,,Propagation,"category:propagation, category:catalog_index",TRUE,Title,Default Title,,,,,1037,0,shopify,0,deny,manual,89.6,0,TRUE,TRUE,,,,Seedling Heat Mat - 4 Tray,Seedling Heat Mat - 4 Tray | H Moon Hydro,Shop Seedling Heat Mat - 4 Tray by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
4-x-4-jiffy-pots-10-3-00-,4 x 4 jiffy pots (10/$3.00),4 x 4 jiffy pots (10/$3.00),Jiffy,,Propagation,"category:propagation, category:catalog_index, brand:Jiffy",TRUE,Title,Default Title,,,,,1989,0,shopify,62,deny,manual,3,0,TRUE,TRUE,,,,4 x 4 jiffy pots (10/$3.00),4 x 4 jiffy pots (10/$3.00) | H Moon Hydro,Shop 4 x 4 jiffy pots (10/$3.00) by Jiffy at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
prop-kit-with-7-dome-w-t5light,"Prop.Kit with 7"" Dome w/T5light","Prop.Kit with 7"" Dome w/T5light",Unknown,,Propagation,"category:propagation, category:catalog_index",TRUE,Title,Default Title,,,,,2593,0,shopify,3,deny,manual,69.95,0,TRUE,TRUE,,,,"Prop.Kit with 7"" Dome w/T5light","Prop.Kit with 7"" Dome w/T5light | H Moon Hydro","Shop Prop.Kit with 7"" Dome w/T5light by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
heated-prop-kit-w-7-dome-light,"Heated Prop. Kit w/7""dome/light","Heated Prop. Kit w/7""dome/light",Unknown,,Propagation,"category:propagation, category:catalog_index",TRUE,Title,Default Title,,,,,2596,0,shopify,0,deny,manual,106.95,0,TRUE,TRUE,,,,"Heated Prop. Kit w/7""dome/light","Heated Prop. Kit w/7""dome/light | H Moon Hydro","Shop Heated Prop. Kit w/7""dome/light by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
athena-cuts-rooting-gel-14-oz,Athena Cuts Rooting Gel -14 oz,Athena Cuts Rooting Gel -14 oz,Athena,,Propagation,"category:propagation, category:catalog_index, brand:Athena",TRUE,Title,Default Title,,,,,3150,0,shopify,11,deny,manual,72,0,TRUE,TRUE,,,,Athena Cuts Rooting Gel -14 oz,Athena Cuts Rooting Gel -14 oz | H Moon Hydro,Shop Athena Cuts Rooting Gel -14 oz by Athena at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
35-site-psycloner-pro-aeroponic-cloner,35 Site Psycloner Pro Aeroponic Cloner,35 Site Psycloner Pro Aeroponic Cloner,Unknown,,Propagation,"category:propagation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-PRO-3C2D83,0,shopify,1,deny,manual,125,0,TRUE,TRUE,,,,35 Site Psycloner Pro Aeroponic Cloner,35 Site Psycloner Pro Aeroponic Cloner | H Moon Hydro,Shop 35 Site Psycloner Pro Aeroponic Cloner by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
4-trayseedling-heat-mat-21-48,4 TraySeedling Heat Mat 21/48,4 TraySeedling Heat Mat 21/48,Unknown,,Propagation,"category:propagation, category:catalog_index",TRUE,Title,Default Title,,,,,3290,0,shopify,0,deny,manual,119,0,TRUE,TRUE,,,,4 TraySeedling Heat Mat 21/48,4 TraySeedling Heat Mat 21/48 | H Moon Hydro,Shop 4 TraySeedling Heat Mat 21/48 by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
vp-dome-48-x18-x72-,"VP DOME 48""x18""x72""","VP DOME 48""x18""x72""",Unknown,,Propagation,"category:propagation, category:catalog_index",TRUE,Title,Default Title,,,,,3362,0,shopify,4,deny,manual,175,0,TRUE,TRUE,,,,"VP DOME 48""x18""x72""","VP DOME 48""x18""x72"" | H Moon Hydro","Shop VP DOME 48""x18""x72"" by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
clonex-32-oz-gell,Clonex 32 oz gell,Clonex 32 oz gell,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,3492,0,shopify,15,deny,manual,197.89,0,TRUE,TRUE,,,,Clonex 32 oz gell,Clonex 32 oz gell | H Moon Hydro,Shop Clonex 32 oz gell by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
clonex-myco-root-maximizer-8oz-,Clonex Myco Root Maximizer 8oz.,Clonex Myco Root Maximizer 8oz.,Clonex,,Propagation,"category:propagation, category:catalog_index, brand:Clonex",TRUE,Title,Default Title,,,,,3599,0,shopify,-7,deny,manual,39,0,TRUE,TRUE,,,,Clonex Myco Root Maximizer 8oz.,Clonex Myco Root Maximizer 8oz. | H Moon Hydro,Shop Clonex Myco Root Maximizer 8oz. by Clonex at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
rapid-rooter-tray-50-per,Rapid Rooter  TRAY   50-per,Rapid Rooter  TRAY   50-per,Rapid Rooter,,Propagation,"category:propagation, category:catalog_index, brand:Rapid Rooter",TRUE,Title,Default Title,,,,,3636,0,shopify,18,deny,manual,21.95,0,TRUE,TRUE,,,,Rapid Rooter  TRAY   50-per,Rapid Rooter  TRAY   50-per | H Moon Hydro,Shop Rapid Rooter  TRAY   50-per by Rapid Rooter at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
white-rhino-feminised-afghan-x-brazilian-x-south-indian-5-seed,White Rhino (Feminised) Afghan x Brazilian x South Indian-5 seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-5A3BD8,0,shopify,0,deny,manual,45.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/WhiteRhino_7wdj-n1_jpg.jpg?v=1761679111,1,White Rhino (Feminised) Afghan x Brazilian x South Indian-5 seed,White Rhino (Feminised) Afghan x Brazilian x South Indian-5 seed | H Moon Hydro,Shop White Rhino (Feminised) Afghan x Brazilian x South Indian-5 seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
4of32-wonder-pie-feminised-wedding-cake-x-og-kush-5-seed,Wonder Pie (Feminised) Wedding Cake x OG Kush/ 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-0ECA69,0,shopify,0,deny,manual,50.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GHSC_WonderPie.jpg?v=1761679110,1,Wonder Pie (Feminised) Wedding Cake x OG Kush/ 5 Seed,Wonder Pie (Feminised) Wedding Cake x OG Kush/ 5 Seed | H Moon Hydro,Shop Wonder Pie (Feminised) Wedding Cake x OG Kush/ 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
